DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceLineDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 3 North West England - Cluster 34,REDFERN TRAVEL LTD,1011701479,70.1,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Microbiological Food Safety Branch,REDFERN TRAVEL LTD,1011701479,70.1,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 42,REDFERN TRAVEL LTD,1011701252,69.45,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 42,REDFERN TRAVEL LTD,10000057,69.45,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 1 Scotland - Cluster 14,REDFERN TRAVEL LTD,1011701479,68.8,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 2 Wales - Cluster 23,REDFERN TRAVEL LTD,1011701252,68.1,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 53,REDFERN TRAVEL LTD,1011701444,67.8,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chair & Deputy Chair,REDFERN TRAVEL LTD,1011701479,67.6,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 32,REDFERN TRAVEL LTD,10000057,67.2,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Regulatory Delivery ,REDFERN TRAVEL LTD,1011701444,67,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 1 Scotland - Cluster 14,REDFERN TRAVEL LTD,1011701444,66.7,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 32,REDFERN TRAVEL LTD,1011701479,66.05,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 55,REDFERN TRAVEL LTD,1011701397,65.6,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,"Employee Relations, Systems and Data",REDFERN TRAVEL LTD,10000057,63.6,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,EU Regulatory Reform Branch,REDFERN TRAVEL LTD,1011701397,63.6,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Non Meat Field Ops,REDFERN TRAVEL LTD,1011701444,62.5,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 21,REDFERN TRAVEL LTD,1011701479,60.7,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 6 South East England - Cluster 64,REDFERN TRAVEL LTD,1011701479,59.6,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 65,REDFERN TRAVEL LTD,1011701479,59.2,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 52,REDFERN TRAVEL LTD,1011701444,58.62,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 52,REDFERN TRAVEL LTD,1011701479,58.62,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 6 South East England - Cluster 63,REDFERN TRAVEL LTD,10000057,57.24,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 4 North East England - Cluster 44,REDFERN TRAVEL LTD,1011701397,57.24,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Hygiene Policy Branch,REDFERN TRAVEL LTD,1011701444,57,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Resilience - Admin,REDFERN TRAVEL LTD,1011701252,56,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 35,REDFERN TRAVEL LTD,1011701397,55.2,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Production Branch,REDFERN TRAVEL LTD,1011701444,55,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 51,REDFERN TRAVEL LTD,1011701252,54.6,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 52,REDFERN TRAVEL LTD,1011701252,54.6,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 23,REDFERN TRAVEL LTD,1011701444,54.6,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 6 South East England - Cluster 62,REDFERN TRAVEL LTD,1011701479,54.6,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 22,REDFERN TRAVEL LTD,1011701397,54.29,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 54,REDFERN TRAVEL LTD,10000057,53.6,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Chemical Risk Assessment Unit,REDFERN TRAVEL LTD,1011701479,53.58,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 36,REDFERN TRAVEL LTD,1011701397,53.2,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 3 North West England - Cluster 35,REDFERN TRAVEL LTD,1011701397,51.6,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Operations Assurance ,REDFERN TRAVEL LTD,1011701444,51.37,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operations Assurance ,REDFERN TRAVEL LTD,1011701479,50.99,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Organisational Development,REDFERN TRAVEL LTD,1011701397,50.44,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 61,REDFERN TRAVEL LTD,1011701479,50.3,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-11,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CARRIAGE OF SAMPLES,Operational Delivery,TOPSPEED COURIERS LIMITED,1011701356,50,EBL * 1,WA16 8XN,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 6 South East England - Cluster 62,REDFERN TRAVEL LTD,1011701397,49.29,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Allergens,REDFERN TRAVEL LTD,1011701479,49,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 46,REDFERN TRAVEL LTD,1011701397,48,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 63,REDFERN TRAVEL LTD,1011701444,48,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 4 North East England - Cluster 41,REDFERN TRAVEL LTD,1011701397,47.8,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Area 6 South East England - Cluster 66,REDFERN TRAVEL LTD,1011701444,47.66,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,Area 6 South East England - Cluster 66,REDFERN TRAVEL LTD,1011701444,47.66,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-01,EXP - AMORTISATION - INTANGIBLE ASSETS,IT Strategy,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011701247,47.2,RSA TOKEN REPLACEMENT,SN14 0TW,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 46,REDFERN TRAVEL LTD,1011701479,46.7,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 64,REDFERN TRAVEL LTD,1011701479,45.3,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 33,REDFERN TRAVEL LTD,1011701479,44.3,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011701252,43,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011701252,42.95,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 4 North East England - Cluster 41,REDFERN TRAVEL LTD,10000057,42.49,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 4 North East England - Cluster 42,REDFERN TRAVEL LTD,10000057,42.49,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 21,REDFERN TRAVEL LTD,1011701444,41.22,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 3 North West England - Cluster 31,REDFERN TRAVEL LTD,1011701444,41.22,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Operational Delivery,REDFERN TRAVEL LTD,1011701479,39.28,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 65,REDFERN TRAVEL LTD,1011701444,36.8,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Allergens,REDFERN TRAVEL LTD,1011701444,36.6,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Chief Scientist,REDFERN TRAVEL LTD,1011701397,36.56,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 2 Wales - Cluster 22,REDFERN TRAVEL LTD,10000057,35.35,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 23,REDFERN TRAVEL LTD,1011701479,34.2,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,"Employee Relations, Systems and Data",REDFERN TRAVEL LTD,1011701397,32.8,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 66,REDFERN TRAVEL LTD,1011701252,32.1,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Analysis & Research Branch,REDFERN TRAVEL LTD,1011701252,32,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Microbiological Food Safety Branch,REDFERN TRAVEL LTD,1011701252,31.52,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Admin,REDFERN TRAVEL LTD,10000057,31.5,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Operational Delivery,REDFERN TRAVEL LTD,1011701397,30.54,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Contaminants HoD,REDFERN TRAVEL LTD,1011701397,30,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 51,REDFERN TRAVEL LTD,10000057,29,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-15,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 65,REDFERN TRAVEL LTD,10000057,26.6,CONSOLIDATED BUSINESS TRAVEL WK 41,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 34,REDFERN TRAVEL LTD,1011701397,25.05,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Animal Feed Branch,REDFERN TRAVEL LTD,1011701397,25,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Analysis & Research Branch,REDFERN TRAVEL LTD,1011701444,24.4,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Regulatory & International,REDFERN TRAVEL LTD,1011701397,23.93,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - AMORTISATION - INTANGIBLE ASSETS,IT Strategy,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011701448,22.03,RSA TOKEN REPLACEMENT,SN14 0TW,CAPITAL
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-29,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 53,REDFERN TRAVEL LTD,1011701479,21.9,CONSOLIDATED BUSINESS TRAVEL WEEK 47,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Imports & Exports Team (Admin),REDFERN TRAVEL LTD,1011701252,20.14,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-02,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011701252,18,CONSOLIDATED BUSINESS TRAVEL WK 43,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Prog,REDFERN TRAVEL LTD,1011701444,17.5,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Area 3 North West England - Cluster 35,REDFERN TRAVEL LTD,1011701397,13.74,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-17,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Chief Executive & Private Office,REDFERN TRAVEL LTD,1011701397,13.63,CONSOLIDATED BUSINESS TRAVEL WK 45,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2016-11-23,EXP - PURCHASE OF GOODS/SERVICES - TAXI SERVICES,Operational Delivery,REDFERN TRAVEL LTD,1011701444,13.42,CONSOLIDATED BUSINESS TRAVEL WEEK 46,BD1 5HQ,PROGRAMME
